match_id,date,round,home_team,away_team,team,opponent,team_id,official_team_xg,official_team_setplay_xg,official_team_openplay_xg,official_team_nonpenalty_xg,provider_nonpenalty_setplay_shots,provider_nonpenalty_setplay_shot_xg_raw_sum,provider_nonpenalty_setplay_goals,derived_all_restart_linked_shots,derived_all_restart_linked_xg_raw_sum,derived_linked_shots_classified_open_play_by_provider,source_ma12,source_last_updated,corner_events,free_kick_events,direct_free_kick_events,penalty_events,throw_in_events,goal_kick_events,keeper_throw_events
6zldk8i1g77uc5e4o6bpc1fro,2026-08-23,20,Stjarnan,Thór,Thór,Stjarnan,dys496cnlmowm95ehcfgcrvbm,1.851600,0.917300,0.934300,1.851600,7,0.91733,1,10,1.052174,3,stjarnan_thor_2026_08_23_ma12.json,2026-09-06T22:48:32Z,4,17,0,0,15,7,5
703wzyf70axrk74l3ss73kkyc,2026-08-23,20,Víkingur R,Valur,Víkingur R,Valur,7gmdb4hmtrz199zv9r66qy9qp,2.702800,0.682200,2.020600,2.702800,8,0.68217,0,12,1.58312,4,vikingur_r_valur_2026_08_23_ma12.json,2026-09-06T22:48:32Z,8,11,0,0,15,4,4
703wzyf70axrk74l3ss73kkyc,2026-08-23,20,Víkingur R,Valur,Valur,Víkingur R,khmdmbol7850k3i07yusgpn,0.363000,0.093900,0.269000,0.363000,4,0.093911,0,8,0.303068,4,vikingur_r_valur_2026_08_23_ma12.json,2026-09-06T22:48:32Z,3,10,0,0,26,8,6
70od2xzb8gkyjwq4ry0ty8v84,2026-08-24,20,Breidablik,Fram,Breidablik,Fram,c6hu27u143y4z4te8b4036bae,1.376300,0.346700,1.029700,1.376300,6,0.34666,1,8,0.69046,2,breidablik_fram_2026_08_24_ma12.json,2026-09-06T22:48:32Z,8,13,0,0,27,3,6
70od2xzb8gkyjwq4ry0ty8v84,2026-08-24,20,Breidablik,Fram,Fram,Breidablik,ta7x6ep3lniyckj6la77zw,2.690500,0.062400,2.628100,2.690500,2,0.062362,0,3,0.379797,1,breidablik_fram_2026_08_24_ma12.json,2026-09-06T22:48:32Z,6,7,0,0,17,7,1
72zw3jynj88h1b4hoh2xicjys,2026-08-29,21,ÍBV,Thór,ÍBV,Thór,3tlx1zjkgrsdky3abrqe2c9c3,1.973600,0.479900,0.705300,1.185200,7,0.479861,0,11,1.668244,3,ibv_thor_2026_08_29_ma12.json,2026-09-06T22:48:32Z,7,19,1,1,28,6,1
72zw3jynj88h1b4hoh2xicjys,2026-08-29,21,ÍBV,Thór,Thór,ÍBV,dys496cnlmowm95ehcfgcrvbm,0.678200,0.564900,0.113300,0.678200,3,0.564865,1,3,0.564865,0,ibv_thor_2026_08_29_ma12.json,2026-09-06T22:48:32Z,2,13,0,0,25,13,4
71auog2zlabpkc98a0v01fqqc,2026-08-30,21,Fram,KA,Fram,KA,ta7x6ep3lniyckj6la77zw,1.311700,0.693100,0.618600,1.311700,11,0.69306,1,11,0.69306,0,fram_ka_2026_08_30_ma12.json,2026-09-06T22:48:32Z,12,6,2,0,36,8,2
71auog2zlabpkc98a0v01fqqc,2026-08-30,21,Fram,KA,KA,Fram,4mo70a9j7p2ersbrieg5aw3dg,0.783600,,0.783600,0.783600,0,0,0,1,0.033742,1,fram_ka_2026_08_30_ma12.json,2026-09-06T22:48:32Z,1,10,0,0,13,8,6
72hktmc1fn55woffl21nrhjx0,2026-08-30,21,FH,Keflavík,FH,Keflavík,2ci0yr2esa7y4etjvl5vau077,1.986000,0.288600,1.697400,1.986000,5,0.288559,0,7,0.705606,2,fh_keflavik_2026_08_30_ma12.json,2026-09-06T22:48:32Z,5,9,1,0,22,8,8
72hktmc1fn55woffl21nrhjx0,2026-08-30,21,FH,Keflavík,Keflavík,FH,96h322mg5vnaneem9fjzgvioq,0.364400,0.207300,0.157100,0.364400,5,0.207292,0,6,0.22965,1,fh_keflavik_2026_08_30_ma12.json,2026-09-06T22:48:32Z,5,15,0,0,21,10,6
73ig7uq5beouvv9qaf7xi5slw,2026-08-30,21,Valur,ÍA,Valur,ÍA,khmdmbol7850k3i07yusgpn,2.228700,0.647300,1.581400,2.228700,8,0.647336,0,10,0.896566,2,valur_ia_2026_08_30_ma12.json,2026-09-06T22:48:32Z,14,14,0,0,19,7,6
73ig7uq5beouvv9qaf7xi5slw,2026-08-30,21,Valur,ÍA,ÍA,Valur,9ar4wcltrggiz60w77e3z56m2,1.831100,0.792600,1.038500,1.831100,8,0.792565,1,7,0.773035,0,valur_ia_2026_08_30_ma12.json,2026-09-06T22:48:32Z,10,13,0,0,22,15,1
740qs36nn92qlng5koa88ffv8,2026-08-31,21,Breidablik,Stjarnan,Breidablik,Stjarnan,c6hu27u143y4z4te8b4036bae,2.154500,0.209300,1.945200,2.154500,4,0.209277,0,7,0.392492,3,breidablik_stjarnan_2026_08_31_ma12.json,2026-09-06T22:48:32Z,6,14,0,0,22,9,6
740qs36nn92qlng5koa88ffv8,2026-08-31,21,Breidablik,Stjarnan,Stjarnan,Breidablik,23vg6q15dzr375k6757j06wkq,1.924400,0.548100,1.376300,1.924400,7,0.548124,1,10,0.748533,3,breidablik_stjarnan_2026_08_31_ma12.json,2026-09-06T22:48:32Z,5,6,1,0,14,7,4
71ys8ot8byj14wl80lh8n5fro,2026-09-01,21,KR,Víkingur R,KR,Víkingur R,629yaod9sjr350jvivp78vwfz,1.417100,0.815100,0.602000,1.417100,13,0.815143,1,14,0.89398,2,kr_vikingur_r_2026_09_01_ma12.json,2026-09-06T22:48:32Z,13,16,0,0,18,8,5
71ys8ot8byj14wl80lh8n5fro,2026-09-01,21,KR,Víkingur R,Víkingur R,KR,7gmdb4hmtrz199zv9r66qy9qp,1.731900,0.540600,1.191300,1.731900,3,0.540628,0,4,0.610403,1,kr_vikingur_r_2026_09_01_ma12.json,2026-09-06T22:48:32Z,5,17,0,0,24,10,2
751n2ejmjys980nlnngtsgmj8,2026-09-05,22,Keflavík,Valur,Keflavík,Valur,96h322mg5vnaneem9fjzgvioq,2.268800,0.812500,1.456300,2.268800,5,0.86705,1,9,1.087027,4,keflavik_valur_2026_09_05_ma12.json,2026-09-06T22:48:32Z,3,15,0,0,21,8,9
751n2ejmjys980nlnngtsgmj8,2026-09-05,22,Keflavík,Valur,Valur,Keflavík,khmdmbol7850k3i07yusgpn,1.784300,0.142900,1.641400,1.784300,2,0.142859,0,4,0.383342,2,keflavik_valur_2026_09_05_ma12.json,2026-09-06T22:48:32Z,2,6,1,0,13,15,7
74j5w73cp6fooyyiepdd5cz6c,2026-09-06,22,Thór,FH,Thór,FH,dys496cnlmowm95ehcfgcrvbm,1.031000,0.452900,0.578200,1.031000,7,0.452876,0,9,0.523373,2,thor_fh_2026_09_06_ma12.json,2026-09-06T22:48:32Z,5,19,1,0,25,8,4
74j5w73cp6fooyyiepdd5cz6c,2026-09-06,22,Thór,FH,FH,Thór,2ci0yr2esa7y4etjvl5vau077,0.967500,0.582600,0.384800,0.967500,7,0.582618,0,9,0.776727,2,thor_fh_2026_09_06_ma12.json,2026-09-06T22:48:32Z,7,11,1,0,18,18,11
75m0k3o4iwuogmqq2p4okaa6s,2026-09-06,22,ÍA,KR,ÍA,KR,9ar4wcltrggiz60w77e3z56m2,3.846800,0.861200,2.985600,3.846800,6,0.861185,0,9,1.334591,3,ia_kr_2026_09_06_ma12.json,2026-09-06T22:48:32Z,8,12,0,0,27,8,3
75m0k3o4iwuogmqq2p4okaa6s,2026-09-06,22,ÍA,KR,KR,ÍA,629yaod9sjr350jvivp78vwfz,1.058800,0.300900,0.757900,1.058800,6,0.30089,1,6,0.30089,0,ia_kr_2026_09_06_ma12.json,2026-09-06T22:48:32Z,6,10,3,0,41,12,7
764gnle5z699dvjakig4uywb8,2026-09-06,22,Víkingur R,Fram,Víkingur R,Fram,7gmdb4hmtrz199zv9r66qy9qp,1.228800,0.123300,1.105500,1.228800,3,0.123349,1,6,0.557328,3,vikingur_r_fram_2026_09_06_ma12.json,2026-09-06T22:48:32Z,3,12,0,0,24,8,1
764gnle5z699dvjakig4uywb8,2026-09-06,22,Víkingur R,Fram,Fram,Víkingur R,ta7x6ep3lniyckj6la77zw,1.365400,1.020500,0.344900,1.365400,10,1.020466,2,9,0.982138,0,vikingur_r_fram_2026_09_06_ma12.json,2026-09-06T22:48:32Z,8,12,0,0,32,13,2
76n21gyu2xyfza6xmoo4mdvdg,2026-09-06,22,KA,Breidablik,KA,Breidablik,4mo70a9j7p2ersbrieg5aw3dg,1.601500,0.790100,0.811400,1.601500,7,0.791801,1,8,0.92585,1,ka_breidablik_2026_09_06_ma12.json,2026-09-06T22:48:32Z,9,17,0,0,16,9,7
76n21gyu2xyfza6xmoo4mdvdg,2026-09-06,22,KA,Breidablik,Breidablik,KA,c6hu27u143y4z4te8b4036bae,1.335200,0.633400,0.701800,1.335200,9,0.633442,1,11,0.912985,4,ka_breidablik_2026_09_06_ma12.json,2026-09-06T22:48:32Z,9,15,1,0,33,7,5
775ld4xzdl7jb2eb72nbcles4,2026-09-06,22,Stjarnan,ÍBV,Stjarnan,ÍBV,23vg6q15dzr375k6757j06wkq,2.705000,0.676500,2.028600,2.705000,7,0.676456,0,8,1.069765,1,stjarnan_ibv_2026_09_06_ma12.json,2026-09-06T22:48:32Z,6,13,1,0,13,13,2
775ld4xzdl7jb2eb72nbcles4,2026-09-06,22,Stjarnan,ÍBV,ÍBV,Stjarnan,3tlx1zjkgrsdky3abrqe2c9c3,2.680600,0.425700,2.254900,2.680600,4,0.425715,0,6,0.56472,2,stjarnan_ibv_2026_09_06_ma12.json,2026-09-06T22:48:32Z,0,13,1,0,16,10,3
