match_id,date,round,team,opponent,venue,result,goalkeeper,match_name,player_id,shirt_number,listed_position,accurateBackZonePass,accurateChippedPass,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attBxCentre,attCmissRight,attCorner,attFreekickGoal,attFreekickTotal,attGoalHighLeft,attHdMiss,attHdTotal,attIboxMiss,attLgRight,attMissRight,attOboxGoal,attRfGoal,attRfTotal,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceSaves,blockedPass,carries,challengeLost,cleanSheet,diveSave,divingSave,duelLost,duelWon,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,finalThirdEntriesOpenPlay,formationPlace,fouls,fwdPass,gameStarted,gkSmother,goalKicks,goals,goalsConceded,goalsConcededIbox,goalsConcededObox,goodHighClaim,headClearance,headPass,keeperPickUp,keeperThrows,lastManTackle,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,minsPlayed,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,ownGoalsConceded,passesLeft,passesRight,penAreaEntries,penAreaEntriesOpenPlay,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,possLostAll,possLostCtrl,possWonDef3rd,possWonMid3rd,progressiveCarries,punches,putThrough,rightsidePass,savedIbox,savedObox,saves,secondGoalAssist,shotCreated,shotOffTarget,standCatch,standSave,successfulFinalThirdEntries,successfulFinalThirdEntriesOpenPlay,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPenAreaEntries,successfulPenAreaEntriesOpenPlay,successfulPutThrough,timesTackled,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalFinalThirdPasses,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalPass,totalScoringAtt,totalSubOff,totalSubOn,totalTackle,totalThrows,touches,touchesInFinalThird,touchesInOppBox,turnover,unsuccessfulTouch,wasFouled,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,expectedGoalsConceded,expectedGoalsNonpenaltyConceded,expectedGoalsontargetConceded,expectedGoalsontargetNonpenaltyConceded,team_id,goalkeeper_identity_method,source_ma2,source_ma12,source_last_updated,source_opta_player_id,source_opta_player_name,canonical_player_id,canonical_player_id_status,identity_correction_source,source_opta_goalkeeper_full_name,derived_pass_completion_pct,derived_long_pass_completion_pct,derived_goal_kick_completion_pct,derived_saves_per90,derived_xgot_minus_non_own_goals_conceded,xg_zero_fill_fields,diveCatch,attMissLeft,dispossessed
751n2ejmjys980nlnngtsgmj8,2026-09-05,22,Valur,Keflavík,A,2-1,Frederik August Albrecht Schram,F. Schram,c4esrbgbv6v715768v2cb676d,1,Goalkeeper,10,2,3,5,1,7,1,,4,13,,,,,,,,,,,,,,,,,,,,10,11,,,,11,,1,,1,,,1,2,,,,,,,4,1,1,,24,1,,14,,1,1,,,,,9,7,,5,16,3,1,90,,,,14,,1,2,,,,,,,17,17,2,,,,,1,3,4,7,,,,,,3,1,3,7,,,,0,,14,2,,,4,16,,1,8,,21,30,,,,,,44,,,,,,0,,,,,2.268800,2.268800,2.118300,2.118300,khmdmbol7850k3i07yusgpn,lineup_position,keflavik_valur_2026_09_05_ma2.json,keflavik_valur_2026_09_05_ma12.json,2026-09-06T22:48:32Z,c4esrbgbv6v715768v2cb676d,F. Schram,c4esrbgbv6v715768v2cb676d,as_supplied_by_opta,,Frederik August Albrecht Schram,43.33,19.05,35.71,7.0,1.1183,,,,
74j5w73cp6fooyyiepdd5cz6c,2026-09-06,22,Thór,FH,H,1-0,Aron Birkir Stefánsson,A. Stefánsson,2vfiu4zekww816g1j3bverill,1,Goalkeeper,16,3,2,3,,4,2,,8,18,,,1,,,,,,,,,,,,,,,,,7,5,,,,9,,1,,7,,1,1,1,,1,1,,,,14,8,1,,19,1,,7,,,,,,,,6,4,,7,15,2,2,90,,,,21,,2,3,2,1,,,,,13,13,3,,1,1,,5,3,1,4,,,,,3,2,2,2,14,,,,0,,16,6,1,,14,15,,,8,,21,31,,,,,,41,,,,,1,0,,1,,,0.967500,0.967500,1.730800,1.730800,dys496cnlmowm95ehcfgcrvbm,lineup_position,thor_fh_2026_09_06_ma2.json,thor_fh_2026_09_06_ma12.json,2026-09-06T22:48:32Z,2vfiu4zekww816g1j3bverill,A. Stefánsson,2vfiu4zekww816g1j3bverill,as_supplied_by_opta,,Aron Birkir Stefánsson,58.06,38.1,42.86,4.0,1.7308,,,,
74j5w73cp6fooyyiepdd5cz6c,2026-09-06,22,FH,Thór,A,0-1,Jökull Andrésson,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,1,Goalkeeper,30,,1,16,2,11,1,,4,31,,,1,,,,,,,,,,,,,,,,,10,11,,,,14,,,,1,,,1,2,,1,1,,,,1,1,1,,11,1,,17,,1,1,,4,,,9,11,,8,3,1,1,90,,,,15,,,,,,,,,,3,3,1,,,,,15,1,3,4,,,,,,,,,13,,,,0,,31,1,1,,1,3,4,2,2,,6,34,,,,,,54,,,,,,0,,,,,1.031000,1.031000,0.612800,0.612800,2ci0yr2esa7y4etjvl5vau077,lineup_position,thor_fh_2026_09_06_ma2.json,thor_fh_2026_09_06_ma12.json,2026-09-06T22:48:32Z,29q6xnzs6z0lnt8ntpiber696,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,as_supplied_by_opta,,Jökull Andrésson,91.18,66.67,94.12,4.0,-0.3872,,,,
75m0k3o4iwuogmqq2p4okaa6s,2026-09-06,22,ÍA,KR,H,3-1,Árni Marinó Einarsson,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,1,Goalkeeper,7,3,8,1,1,2,2,,8,15,,,,,,,,,,,,,,,,,,,,7,10,,,,13,,,,4,,,,1,,,2,,,,7,5,1,,27,1,,2,,1,1,,,,,10,3,,,20,8,1,90,,,,18,,2,4,,,,,,,14,14,3,,2,,,1,,3,3,,,,,,2,1,2,10,,,,0,,8,3,2,,7,20,,1,11,,21,28,,,,,,36,,,,,,0,,,,,1.058800,1.058800,1.073700,1.073700,9ar4wcltrggiz60w77e3z56m2,lineup_position,ia_kr_2026_09_06_ma2.json,ia_kr_2026_09_06_ma12.json,2026-09-06T22:48:32Z,9dwayhvpts3huz0z8pid94i96,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,as_supplied_by_opta,,Árni Marinó Einarsson,53.57,38.1,50.0,3.0,0.0737,,,,
75m0k3o4iwuogmqq2p4okaa6s,2026-09-06,22,KR,ÍA,A,1-3,Halldór Snær Georgsson,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,12,Goalkeeper,12,,1,3,,3,2,,2,13,,,,1,,,,,,,,,,,,,,,,7,5,,,,7,1,,,2,,,2,2,,,,,,,4,4,1,,14,1,,4,,1,1,,,,,4,3,,7,6,1,2,45,1,,,16,,,,1,1,,,,,8,8,3,,2,,1,,2,,2,,1,,,,1,1,1,9,,,,0,1,15,2,,,4,6,,,7,,10,21,,1,,,,26,,,,,,0,,1,,,1.184800,1.184800,1.174400,1.174400,629yaod9sjr350jvivp78vwfz,lineup_position,ia_kr_2026_09_06_ma2.json,ia_kr_2026_09_06_ma12.json,2026-09-06T22:48:32Z,cdx5akkzjrm6j7erasu8k4hlg,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,as_supplied_by_opta,,Halldór Snær Georgsson,61.9,20.0,75.0,4.0,0.1744,,,,
75m0k3o4iwuogmqq2p4okaa6s,2026-09-06,22,KR,ÍA,A,1-3,Arnar Freyr,Arnar Freyr,bl44861bagjwhll9ku9ui5kru,1,Substitute,20,2,3,6,2,4,1,,2,23,,,,,,,,,,,,,,,,,,,,9,3,,,,7,,2,,6,,,,,,,1,1,,,5,5,0,,24,,,6,,2,2,,,1,,6,4,,8,9,4,,45,,,,26,,4,,,,,,,,10,10,1,,1,,,1,3,,3,,,,,3,1,1,1,16,,,,0,,25,6,1,,5,8,,2,2,,9,33,,,1,,,42,,,,,,0,,,,,2.662000,2.662000,1.754600,1.754600,629yaod9sjr350jvivp78vwfz,player_id_keeper_actions_and_stats,ia_kr_2026_09_06_ma2.json,ia_kr_2026_09_06_ma12.json,2026-09-06T22:48:32Z,bl44861bagjwhll9ku9ui5kru,S. Ingólfsson,,unverified_after_user_identity_correction,user_confirmation_2026_09_07,Sigurpáll Sören Ingólfsson,69.7,22.22,100.0,6.0,-0.2454,,,,
764gnle5z699dvjakig4uywb8,2026-09-06,22,Víkingur R,Fram,H,2-2,Aron Snær Friðriksson,A. Friðriksson,7djiu062df2mock06lrukjw0l,29,Goalkeeper,17,1,2,2,1,1,2,,4,19,,,,,,,,,,,,,,,,,,,,10,4,,,,3,,,,3,,,,,,,,,,,2,2,1,,18,1,,3,,2,1,1,,,,2,1,,6,10,2,,90,,,,24,,1,3,,,,,,,10,10,1,,,,,5,1,,1,,,,,,1,1,1,16,,,,0,,19,1,,,2,10,,1,10,,14,29,,,,,,31,,,,,,0,,,,,1.365400,1.365400,1.203000,1.203000,7gmdb4hmtrz199zv9r66qy9qp,lineup_position,vikingur_r_fram_2026_09_06_ma2.json,vikingur_r_fram_2026_09_06_ma12.json,2026-09-06T22:48:32Z,7djiu062df2mock06lrukjw0l,A. Friðriksson,7djiu062df2mock06lrukjw0l,as_supplied_by_opta,,Aron Snær Friðriksson,65.52,28.57,66.67,1.0,-0.797,,,,
764gnle5z699dvjakig4uywb8,2026-09-06,22,Fram,Víkingur R,A,2-2,Viktor Freyr Sigurðsson,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,22,Goalkeeper,13,3,9,4,,2,4,,11,22,,,1,,,,,,,,,,,,,,,,,9,3,,,,8,,,,4,,,,,,1,2,,,,16,10,1,,26,1,1,7,,2,1,1,1,,,6,2,,4,22,9,,90,,,,25,,1,7,,,,,,,13,13,1,,2,1,,5,2,,2,,,,,2,5,3,5,17,,,,0,,13,4,2,,16,22,1,,12,,24,35,,,,,,43,,,,,,0,,,,,1.228800,1.228800,1.929600,1.929600,ta7x6ep3lniyckj6la77zw,lineup_position,vikingur_r_fram_2026_09_06_ma2.json,vikingur_r_fram_2026_09_06_ma12.json,2026-09-06T22:48:32Z,ep3hf2ww6epapo978sbn665be,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,as_supplied_by_opta,,Viktor Freyr Sigurðsson,62.86,45.83,57.14,2.0,-0.0704,,,,
76n21gyu2xyfza6xmoo4mdvdg,2026-09-06,22,KA,Breidablik,H,2-1,Ívar Arnbro Þórhallsson,Í. Þórhallsson,b4ffy39rimcfhu66yflwba8t0,1,Goalkeeper,30,4,12,5,,7,5,,15,42,,,,,,,,,,,,,,,,,,,,15,2,,,1,12,,,,11,,,,,,1,1,,,,5,4,1,,23,1,,7,,1,1,,,,,10,7,,13,19,12,2,90,,,,41,,10,,,,,,,,10,10,2,,6,1,,15,4,,4,,,,,4,3,2,3,35,,,,0,,33,5,1,,5,19,,,10,,24,52,,,,,,66,,,,,1,0,,,,,1.335200,1.335200,1.191300,1.191300,4mo70a9j7p2ersbrieg5aw3dg,lineup_position,ka_breidablik_2026_09_06_ma2.json,ka_breidablik_2026_09_06_ma12.json,2026-09-06T22:48:32Z,b4ffy39rimcfhu66yflwba8t0,Í. Þórhallsson,b4ffy39rimcfhu66yflwba8t0,as_supplied_by_opta,,Ívar Arnbro Þórhallsson,80.77,62.5,71.43,4.0,0.1913,,,,
76n21gyu2xyfza6xmoo4mdvdg,2026-09-06,22,Breidablik,KA,A,1-2,Anton Ari Einarsson,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,1,Goalkeeper,20,2,3,,2,5,2,,5,23,,,,,,,,,,,,,,,,,,,,12,2,,,,7,,,,10,,,,,,,2,,,,,,1,,19,1,,,,2,2,,1,,,4,5,,6,7,3,,90,,,,30,,1,,,,,,,,8,8,2,,1,1,,6,2,,2,,,,,1,,,,23,,,,0,,24,3,2,,,7,1,2,9,,13,31,,,,,,41,,,,,,0,,,,,1.601500,1.601500,1.816200,1.816200,c6hu27u143y4z4te8b4036bae,lineup_position,ka_breidablik_2026_09_06_ma2.json,ka_breidablik_2026_09_06_ma12.json,2026-09-06T22:48:32Z,9zzg49vnaufp7j6yj7pcg6sb9,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,as_supplied_by_opta,,Anton Ari Einarsson,74.19,38.46,,2.0,-0.1838,,,,
775ld4xzdl7jb2eb72nbcles4,2026-09-06,22,Stjarnan,ÍBV,H,2-2,Árni Snær Ólafsson,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,12,Goalkeeper,43,7,8,10,,2,4,,11,51,,,,,,,,,,,,,,,,,,,,12,8,,,,6,,,,19,,,,,,,,,,,7,5,1,,35,1,,12,,2,1,1,,,,4,2,,20,18,8,,90,,,,47,,1,1,1,1,,,,,12,12,2,,9,,,8,4,3,7,,,,,6,3,2,3,39,,,,0,,45,9,,,7,18,,,11,,22,63,,,,,,72,,,,,,0,,,,,2.680600,2.680600,1.391300,1.391300,23vg6q15dzr375k6757j06wkq,lineup_position,stjarnan_ibv_2026_09_06_ma2.json,stjarnan_ibv_2026_09_06_ma12.json,2026-09-06T22:48:32Z,7ibfw77zng0sh9dv2h0srauol,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,as_supplied_by_opta,,Árni Snær Ólafsson,80.95,50.0,83.33,7.0,-0.6087,,,,
775ld4xzdl7jb2eb72nbcles4,2026-09-06,22,ÍBV,Stjarnan,A,2-2,Ari í Haraldsstovu Petersen,A. Petersen,92h0ymqm9kvcav8rvzftpvq0a,33,Goalkeeper,21,7,11,4,1,2,3,,14,32,,,,,,,,,,,,,,,,,,,,15,5,,,1,13,,,,5,,,,1,,2,1,,,,8,4,1,,28,1,,5,,2,2,,1,,,12,3,,6,21,10,1,90,,,,33,,2,3,1,1,,,,,13,13,,,,,,9,8,1,9,,,,,2,7,3,7,24,1,1,,0,,22,10,1,1,8,22,2,1,10,,25,44,,,,,,61,2,,,,1,0,1,,,,2.705000,2.705000,2.854100,2.854100,3tlx1zjkgrsdky3abrqe2c9c3,lineup_position,stjarnan_ibv_2026_09_06_ma2.json,stjarnan_ibv_2026_09_06_ma12.json,2026-09-06T22:48:32Z,92h0ymqm9kvcav8rvzftpvq0a,A. Petersen,92h0ymqm9kvcav8rvzftpvq0a,as_supplied_by_opta,,Ari í Haraldsstovu Petersen,72.73,56.0,80.0,9.0,0.8541,,,,
